price,size,bathrooms,bedrooms,floors,view,yearBuilt,distAirport,distCityCenter,cluster
829868.5,870.0,1.0,2.0,3.0,3.0,2004.0,15.0,10.23,4.0
721560.84,1618.0,2.0,1.0,4.0,3.0,1993.0,18.73,7.57,4.0
679431.3,1321.0,1.0,2.0,2.0,10.0,1991.0,8.56,0.3,4.0
620115.9,890.0,2.0,2.0,2.0,10.0,2015.0,13.8,9.32,4.0
686490.0,659.0,1.0,1.0,1.0,3.0,2008.0,3.54,18.96,4.0
736357.55,750.0,3.0,1.0,2.0,6.0,2013.0,15.25,18.41,4.0
752367.99,852.0,3.0,2.0,1.0,8.0,2016.0,15.65,4.34,4.0
882485.71,1539.0,2.0,1.0,1.0,6.0,2004.0,3.48,0.1,4.0
721233.81,807.0,1.0,2.0,2.0,8.0,1989.0,1.2,3.79,4.0
721759.46,1220.0,2.0,2.0,4.0,5.0,2009.0,8.51,0.85,4.0
806407.71,1035.0,3.0,3.0,2.0,7.0,2018.0,13.97,1.42,4.0
727447.81,929.0,1.0,2.0,1.0,9.0,2015.0,3.35,6.37,4.0
732723.13,820.0,2.0,2.0,4.0,10.0,1988.0,9.17,10.58,4.0
699411.8,828.0,1.0,3.0,2.0,10.0,1996.0,7.52,10.74,4.0
555757.59,1148.0,2.0,2.0,1.0,9.0,2006.0,0.41,11.13,4.0
575169.48,942.0,1.0,2.0,2.0,5.0,1993.0,12.34,8.23,4.0
685111.89,956.0,1.0,2.0,4.0,10.0,2016.0,8.0,9.38,4.0
664729.09,820.0,2.0,1.0,4.0,3.0,2001.0,17.5,0.1,4.0
768312.31,638.0,2.0,2.0,2.0,5.0,1983.0,0.1,3.71,4.0
782784.34,1025.0,2.0,1.0,1.0,10.0,1986.0,14.66,10.76,4.0
866674.41,887.0,1.0,1.0,4.0,10.0,1987.0,13.68,12.3,4.0
602846.68,679.0,2.0,1.0,2.0,3.0,1982.0,6.99,10.28,4.0
778871.36,673.0,2.0,2.0,2.0,10.0,2019.0,12.01,0.27,4.0
708163.93,1318.0,1.0,1.0,1.0,5.0,2000.0,7.35,2.45,4.0
737602.58,1166.0,1.0,2.0,2.0,10.0,1996.0,6.34,0.39,4.0
717887.83,1403.0,2.0,4.0,1.0,8.0,1986.0,4.48,15.82,4.0
933809.02,793.0,2.0,2.0,2.0,9.0,2004.0,13.62,4.38,4.0
685089.94,1206.0,1.0,2.0,1.0,6.0,1991.0,8.2,6.47,4.0
799507.86,1873.0,2.0,2.0,2.0,8.0,2006.0,0.69,6.26,4.0
643142.86,1418.0,1.0,1.0,1.0,5.0,2015.0,8.48,8.32,4.0
884255.72,1935.0,1.0,2.0,1.0,10.0,1985.0,0.35,14.17,4.0
737926.74,1432.0,3.0,2.0,2.0,7.0,2017.0,11.69,4.47,4.0
870115.34,1111.0,2.0,2.0,2.0,10.0,1991.0,0.1,2.24,4.0
724294.96,968.0,2.0,2.0,2.0,10.0,2015.0,7.59,9.51,4.0
742416.33,1369.0,3.0,3.0,1.0,5.0,2008.0,11.55,9.07,4.0
711189.04,1182.0,2.0,1.0,2.0,10.0,1981.0,13.68,8.59,4.0
777721.97,1358.0,2.0,1.0,4.0,10.0,1999.0,7.65,3.04,4.0
839311.71,1397.0,2.0,2.0,2.0,6.0,1997.0,4.88,11.25,4.0
738768.82,1485.0,2.0,1.0,3.0,6.0,2002.0,7.11,0.1,4.0
746656.08,1561.0,3.0,2.0,2.0,10.0,1994.0,15.98,4.82,4.0
687282.52,1144.0,1.0,1.0,2.0,6.0,2012.0,13.24,9.69,4.0
697649.19,892.0,3.0,2.0,1.0,7.0,2012.0,0.1,8.64,4.0
744843.92,805.0,2.0,2.0,2.0,10.0,1987.0,11.48,13.33,4.0
746766.33,281.0,2.0,2.0,4.0,8.0,2015.0,13.96,10.69,4.0
752920.88,1290.0,2.0,3.0,3.0,10.0,2000.0,5.86,4.08,4.0
586591.32,1684.0,1.0,2.0,3.0,10.0,2013.0,13.24,16.51,4.0
709702.11,1008.0,2.0,2.0,1.0,3.0,2011.0,6.84,6.39,4.0
480462.96,1067.0,2.0,2.0,2.0,5.0,2002.0,18.58,18.69,4.0
665859.43,666.0,3.0,2.0,1.0,9.0,1996.0,19.48,2.42,4.0
638778.61,1658.0,2.0,2.0,2.0,9.0,1984.0,14.88,8.18,4.0
719825.85,1698.0,1.0,1.0,4.0,8.0,1994.0,8.61,8.02,4.0
739495.91,1146.0,4.0,2.0,2.0,10.0,1995.0,11.75,6.86,4.0
786245.64,286.0,3.0,1.0,3.0,7.0,1983.0,7.76,11.65,4.0
840660.71,1032.0,1.0,3.0,3.0,9.0,1992.0,4.47,8.75,4.0
597536.73,917.0,1.0,1.0,3.0,8.0,2000.0,10.51,5.53,4.0
803950.86,614.0,1.0,2.0,4.0,10.0,2014.0,11.88,6.16,4.0
875358.17,622.0,1.0,1.0,1.0,10.0,2017.0,13.52,2.09,4.0
731623.22,817.0,2.0,2.0,3.0,10.0,2019.0,7.34,2.37,4.0
738216.68,1190.0,2.0,1.0,1.0,10.0,2017.0,8.75,6.82,4.0
623838.89,946.0,2.0,3.0,2.0,8.0,1995.0,17.2,6.19,4.0
645234.76,1052.0,1.0,1.0,1.0,9.0,1981.0,11.94,3.46,4.0
755875.02,1333.0,1.0,2.0,1.0,5.0,1983.0,1.69,7.15,4.0
717459.44,1477.0,3.0,2.0,3.0,8.0,1995.0,13.32,16.5,4.0
733755.7,988.0,3.0,1.0,4.0,6.0,2010.0,12.15,15.62,4.0
676429.79,1190.0,2.0,2.0,1.0,3.0,1981.0,13.19,11.15,4.0
692487.36,663.0,2.0,2.0,1.0,7.0,2017.0,1.07,0.1,4.0
642720.51,797.0,2.0,1.0,2.0,6.0,2016.0,5.73,11.04,4.0
707055.31,985.0,2.0,1.0,1.0,8.0,2012.0,15.68,9.76,4.0
795104.42,812.0,2.0,2.0,2.0,10.0,2003.0,3.93,7.19,4.0
639323.95,953.0,2.0,1.0,2.0,6.0,2016.0,14.97,16.67,4.0
908501.34,820.0,1.0,2.0,2.0,10.0,2013.0,9.9,8.69,4.0
689888.44,1230.0,3.0,3.0,3.0,10.0,2016.0,11.95,8.27,4.0
608295.12,1293.0,2.0,2.0,1.0,10.0,1987.0,10.59,7.26,4.0
800730.81,1613.0,1.0,2.0,1.0,10.0,1986.0,7.85,3.53,4.0
761512.73,743.0,2.0,2.0,1.0,9.0,2003.0,12.67,3.26,4.0
703652.71,1192.0,2.0,1.0,4.0,2.0,1981.0,6.44,14.38,4.0
690610.09,493.0,2.0,2.0,1.0,9.0,1994.0,12.17,5.18,4.0
795011.83,760.0,2.0,1.0,1.0,3.0,2011.0,6.5,11.15,4.0
771079.94,438.0,1.0,2.0,1.0,5.0,1981.0,10.59,6.04,4.0
785958.74,1081.0,1.0,2.0,4.0,9.0,1990.0,0.1,7.7,4.0
779641.92,954.0,3.0,2.0,3.0,10.0,2008.0,16.79,7.48,4.0
834545.82,543.0,1.0,1.0,1.0,3.0,2013.0,15.98,0.1,4.0
598438.35,762.0,2.0,4.0,3.0,9.0,2009.0,14.07,4.91,4.0
651852.47,1064.0,2.0,1.0,4.0,10.0,2014.0,11.16,11.87,4.0
843989.09,1422.0,1.0,3.0,1.0,10.0,1997.0,0.1,8.49,4.0
456284.3,338.0,1.0,2.0,4.0,10.0,2011.0,12.79,3.23,4.0
639151.64,904.0,2.0,2.0,1.0,10.0,2015.0,7.57,3.9,4.0
712277.11,1618.0,1.0,2.0,1.0,10.0,2015.0,8.83,11.64,4.0
668047.26,537.0,3.0,2.0,3.0,10.0,1996.0,16.64,7.65,4.0
701619.15,825.0,2.0,1.0,4.0,10.0,2000.0,10.29,0.1,4.0
524234.56,1421.0,1.0,2.0,2.0,2.0,1996.0,5.14,15.8,4.0
758008.13,440.0,2.0,2.0,2.0,10.0,2009.0,8.03,4.01,4.0
867689.09,880.0,1.0,2.0,2.0,10.0,1996.0,10.35,7.21,4.0
608036.13,1306.0,3.0,3.0,2.0,9.0,2014.0,12.61,0.1,4.0
615357.32,1073.0,3.0,1.0,2.0,3.0,2003.0,17.29,16.05,4.0
627169.06,467.0,3.0,1.0,2.0,8.0,2013.0,10.84,10.4,4.0
842553.38,788.0,2.0,1.0,3.0,10.0,1987.0,11.11,9.14,4.0
661413.19,715.0,3.0,2.0,3.0,7.0,1996.0,12.8,6.49,4.0
773341.75,843.0,2.0,1.0,4.0,8.0,2017.0,6.63,9.81,4.0
788032.18,1720.0,2.0,3.0,1.0,10.0,1989.0,12.49,7.1,4.0
705413.59,1572.0,2.0,2.0,1.0,10.0,2007.0,12.45,3.49,4.0
714587.71,588.0,2.0,2.0,1.0,4.0,2011.0,7.19,6.02,4.0
818026.01,1133.0,2.0,1.0,4.0,4.0,1996.0,0.24,11.33,4.0
597381.61,1261.0,2.0,2.0,1.0,3.0,2018.0,5.69,20.11,4.0
735321.79,1176.0,1.0,2.0,1.0,7.0,2013.0,4.71,14.17,4.0
860578.27,531.0,2.0,2.0,3.0,4.0,1982.0,7.27,8.33,4.0
657663.59,1305.0,2.0,1.0,1.0,3.0,2006.0,12.72,0.1,4.0
917304.52,1584.0,1.0,1.0,1.0,3.0,2000.0,10.37,7.89,4.0
693354.4,1497.0,1.0,2.0,4.0,9.0,2013.0,7.05,0.1,4.0
496239.99,798.0,3.0,3.0,4.0,10.0,2017.0,11.7,0.1,4.0
787438.83,931.0,1.0,1.0,3.0,4.0,1986.0,6.7,10.17,4.0
761530.48,1009.0,3.0,2.0,3.0,6.0,2012.0,15.85,10.94,4.0
713535.55,687.0,1.0,2.0,2.0,10.0,1986.0,8.99,5.56,4.0
658193.04,1330.0,2.0,3.0,3.0,10.0,1991.0,12.78,13.45,4.0
718091.97,963.0,2.0,2.0,3.0,3.0,1998.0,10.63,11.65,4.0
899483.09,1021.0,1.0,3.0,1.0,3.0,1999.0,7.15,5.08,4.0
787845.4,1554.0,1.0,2.0,4.0,2.0,1983.0,10.23,5.71,4.0
754338.68,1371.0,2.0,2.0,1.0,10.0,2013.0,24.23,19.0,4.0
656501.27,264.0,2.0,3.0,2.0,10.0,2005.0,17.27,14.71,4.0
728826.46,769.0,3.0,2.0,2.0,5.0,1985.0,6.87,2.03,4.0
709629.34,1299.0,3.0,2.0,4.0,10.0,2014.0,13.97,0.1,4.0
796936.42,1756.0,2.0,2.0,3.0,7.0,1987.0,9.18,14.2,4.0
793516.45,681.0,1.0,1.0,2.0,4.0,2015.0,10.32,3.99,4.0
993662.26,537.0,3.0,3.0,4.0,10.0,1999.0,16.46,9.49,4.0
829827.48,1484.0,1.0,3.0,1.0,6.0,2010.0,12.13,8.77,4.0
723498.46,1431.0,2.0,2.0,2.0,6.0,2019.0,1.75,8.24,4.0
862931.97,721.0,3.0,2.0,4.0,8.0,2011.0,12.14,9.31,4.0
556276.22,1477.0,2.0,3.0,2.0,10.0,2011.0,16.31,10.44,4.0
642371.39,1595.0,2.0,2.0,4.0,3.0,2000.0,12.53,11.0,4.0
709216.99,1609.0,2.0,2.0,1.0,4.0,1996.0,19.89,4.68,4.0
871910.49,713.0,2.0,3.0,1.0,7.0,1986.0,14.17,0.96,4.0
629839.4,259.0,2.0,3.0,4.0,4.0,2012.0,14.42,4.96,4.0
840376.92,1253.0,2.0,2.0,4.0,4.0,2016.0,9.45,12.88,4.0
754208.18,820.0,1.0,3.0,2.0,3.0,2011.0,15.03,7.77,4.0
759746.18,520.0,2.0,3.0,1.0,6.0,1987.0,15.7,8.84,4.0
841648.52,924.0,2.0,2.0,1.0,10.0,2019.0,8.25,5.69,4.0
884976.56,1177.0,1.0,2.0,3.0,10.0,1986.0,6.76,1.92,4.0
743261.58,1077.0,2.0,1.0,2.0,7.0,2005.0,0.1,7.07,4.0
730410.04,664.0,2.0,3.0,2.0,5.0,2008.0,15.09,7.02,4.0
749332.65,705.0,2.0,3.0,3.0,4.0,2018.0,15.47,6.55,4.0
715378.47,963.0,1.0,2.0,1.0,10.0,2005.0,14.45,9.1,4.0
845410.24,1271.0,2.0,3.0,1.0,2.0,1995.0,0.92,10.25,4.0
792044.91,982.0,2.0,2.0,2.0,10.0,2013.0,14.05,9.61,4.0
762946.81,587.0,3.0,2.0,1.0,10.0,2015.0,12.11,15.04,4.0
771585.06,1640.0,1.0,3.0,3.0,8.0,2007.0,11.15,3.42,4.0
708429.43,313.0,2.0,3.0,1.0,2.0,2016.0,9.68,5.79,4.0
881811.02,1183.0,2.0,3.0,3.0,10.0,1987.0,15.55,6.77,4.0
754359.34,1356.0,2.0,2.0,1.0,5.0,2011.0,10.35,5.17,4.0
727592.96,1645.0,3.0,3.0,1.0,7.0,2004.0,0.6,18.75,4.0
783790.93,955.0,2.0,2.0,2.0,4.0,2005.0,12.03,0.97,4.0
806360.15,1410.0,4.0,1.0,1.0,6.0,1996.0,1.27,6.27,4.0
657297.1,1013.0,2.0,2.0,1.0,4.0,1996.0,6.72,10.52,4.0
780122.59,375.0,2.0,1.0,3.0,10.0,1989.0,15.17,11.56,4.0
836823.26,1168.0,1.0,1.0,1.0,8.0,1989.0,6.68,5.47,4.0
579091.68,1467.0,2.0,2.0,2.0,9.0,1993.0,4.62,1.91,4.0
703614.09,824.0,3.0,2.0,4.0,10.0,1986.0,8.38,19.81,4.0
619676.55,808.0,3.0,2.0,2.0,10.0,1991.0,14.63,11.45,4.0
739478.53,942.0,2.0,1.0,2.0,10.0,2014.0,8.28,7.85,4.0
616970.37,1088.0,2.0,1.0,2.0,4.0,2002.0,8.74,11.38,4.0
776844.2,1033.0,1.0,2.0,2.0,10.0,1997.0,8.08,9.69,4.0
740098.33,376.0,2.0,2.0,1.0,10.0,2006.0,4.73,6.55,4.0
737740.41,787.0,2.0,2.0,1.0,10.0,2017.0,9.82,21.27,4.0
713115.62,1146.0,2.0,1.0,3.0,10.0,1988.0,15.41,4.36,4.0
756243.65,715.0,4.0,3.0,3.0,10.0,2005.0,9.63,0.1,4.0
750907.59,923.0,2.0,3.0,3.0,5.0,1994.0,3.62,2.21,4.0
566390.2,854.0,2.0,1.0,4.0,10.0,1988.0,6.9,4.11,4.0
694900.54,725.0,3.0,1.0,2.0,10.0,1981.0,11.55,0.1,4.0
606968.37,1256.0,3.0,3.0,1.0,5.0,2009.0,10.6,0.66,4.0
766757.34,914.0,3.0,2.0,4.0,10.0,2000.0,18.22,11.15,4.0
704121.41,1422.0,3.0,3.0,4.0,10.0,1996.0,6.15,10.08,4.0
774882.16,690.0,4.0,2.0,1.0,6.0,2000.0,9.85,3.5,4.0
661800.53,521.0,2.0,2.0,3.0,2.0,2000.0,6.98,8.64,4.0
698491.6,998.0,2.0,2.0,4.0,10.0,2008.0,0.17,7.32,4.0
596307.05,1141.0,2.0,3.0,2.0,8.0,1991.0,0.1,10.22,4.0
896690.59,1565.0,3.0,1.0,1.0,2.0,2000.0,5.97,4.86,4.0
633307.93,1049.0,1.0,3.0,1.0,3.0,2008.0,8.18,12.2,4.0
673653.95,962.0,3.0,2.0,1.0,4.0,1992.0,13.52,4.38,4.0
693658.52,889.0,4.0,2.0,1.0,10.0,2016.0,10.15,12.18,4.0
639637.56,1283.0,4.0,3.0,4.0,5.0,2013.0,19.05,5.31,4.0
669448.53,1199.0,2.0,1.0,1.0,8.0,2008.0,10.12,12.11,4.0
694831.72,1052.0,2.0,2.0,1.0,5.0,1993.0,1.79,7.92,4.0
803824.6,1186.0,3.0,1.0,1.0,8.0,2006.0,10.66,12.21,4.0
650373.89,604.0,3.0,2.0,2.0,6.0,2013.0,13.38,0.1,4.0
706330.82,1046.0,1.0,1.0,1.0,9.0,2019.0,14.16,10.66,4.0
525867.49,1671.0,3.0,1.0,2.0,8.0,2015.0,8.29,6.02,4.0
828298.61,745.0,1.0,2.0,1.0,7.0,1997.0,16.22,11.17,4.0
844884.13,2156.0,2.0,4.0,1.0,8.0,1983.0,5.66,15.05,4.0
752851.69,1073.0,2.0,2.0,2.0,10.0,2000.0,15.72,8.36,4.0
605183.5,1538.0,2.0,1.0,1.0,10.0,1984.0,7.91,0.1,4.0
705995.52,791.0,3.0,2.0,4.0,7.0,1991.0,6.81,11.38,4.0
694364.1,1291.0,3.0,3.0,1.0,3.0,1992.0,12.75,3.89,4.0
633620.62,1459.0,2.0,3.0,1.0,9.0,2013.0,9.33,3.23,4.0
720268.73,784.0,2.0,2.0,2.0,9.0,2015.0,5.32,4.79,4.0
639973.59,933.0,2.0,2.0,1.0,10.0,2001.0,6.28,0.1,4.0
776486.69,1191.0,2.0,2.0,2.0,7.0,1986.0,12.08,6.16,4.0
635784.31,1259.0,2.0,2.0,1.0,10.0,2011.0,6.02,5.32,4.0
586279.67,810.0,2.0,3.0,4.0,4.0,2019.0,2.41,9.66,4.0
773969.31,1677.0,2.0,2.0,4.0,3.0,1997.0,9.26,5.42,4.0
599375.61,1349.0,2.0,2.0,3.0,4.0,2011.0,12.55,13.73,4.0
703362.95,976.0,3.0,2.0,4.0,10.0,1994.0,12.1,4.1,4.0
741632.1,1141.0,3.0,2.0,1.0,6.0,1998.0,10.95,1.19,4.0
689188.9,934.0,1.0,2.0,4.0,2.0,2016.0,16.03,13.17,4.0
924085.57,1568.0,3.0,2.0,2.0,4.0,1981.0,15.32,10.87,4.0
695809.3,1564.0,2.0,1.0,3.0,6.0,1992.0,8.75,7.58,4.0
806243.86,1189.0,2.0,4.0,4.0,10.0,2000.0,7.3,6.01,4.0
678783.96,842.0,1.0,3.0,1.0,10.0,2010.0,11.7,9.32,4.0
800246.68,784.0,2.0,2.0,1.0,10.0,1992.0,13.01,6.48,4.0
722695.21,708.0,3.0,2.0,1.0,3.0,1995.0,15.19,5.47,4.0
709436.05,831.0,2.0,1.0,4.0,10.0,2003.0,8.44,15.79,4.0
505878.58,968.0,3.0,2.0,2.0,10.0,1981.0,14.48,6.8,4.0
786965.81,656.0,2.0,2.0,2.0,10.0,2004.0,3.58,12.06,4.0
867936.14,866.0,3.0,3.0,1.0,2.0,2001.0,7.63,0.1,4.0
634392.15,444.0,1.0,3.0,3.0,10.0,1983.0,0.1,1.4,4.0
773358.51,970.0,3.0,2.0,2.0,10.0,2018.0,14.06,6.22,4.0
803195.27,1082.0,3.0,3.0,4.0,3.0,2001.0,9.57,16.98,4.0
795063.92,566.0,2.0,2.0,1.0,10.0,2018.0,8.18,0.1,4.0
796475.77,1237.0,1.0,2.0,1.0,10.0,1999.0,13.76,10.61,4.0
675499.66,795.0,2.0,2.0,3.0,10.0,1998.0,7.04,8.73,4.0
802735.31,868.0,3.0,3.0,1.0,3.0,1988.0,18.25,14.01,4.0
681616.81,1468.0,2.0,3.0,4.0,10.0,1989.0,7.16,5.71,4.0
688891.59,1931.0,1.0,2.0,4.0,8.0,1991.0,14.67,7.55,4.0
587629.56,322.0,2.0,2.0,1.0,10.0,1998.0,9.33,6.08,4.0
650827.5,674.0,2.0,1.0,1.0,10.0,1987.0,13.83,9.75,4.0
687854.96,713.0,2.0,3.0,2.0,3.0,2007.0,5.18,20.91,4.0
758178.36,1084.0,3.0,3.0,4.0,4.0,2002.0,18.01,14.35,4.0
700657.73,814.0,1.0,2.0,3.0,9.0,1982.0,7.29,8.49,4.0
914474.45,1388.0,1.0,1.0,3.0,9.0,1999.0,7.59,15.71,4.0
707182.62,1048.0,2.0,2.0,1.0,9.0,2012.0,16.1,5.26,4.0
761084.04,1000.0,2.0,2.0,1.0,9.0,2010.0,6.88,8.18,4.0
651534.04,801.0,2.0,3.0,1.0,3.0,1983.0,8.19,1.4,4.0
640209.52,920.0,3.0,1.0,2.0,10.0,2020.0,18.66,8.36,4.0
657221.9,2082.0,2.0,3.0,2.0,9.0,2008.0,8.36,6.24,4.0
675811.83,1663.0,3.0,2.0,2.0,7.0,1981.0,2.72,16.99,4.0
701982.0,1189.0,2.0,2.0,3.0,10.0,2016.0,2.75,3.79,4.0
711451.64,883.0,2.0,2.0,2.0,10.0,1985.0,10.79,1.32,4.0
808470.7,828.0,2.0,1.0,2.0,3.0,2004.0,9.42,4.23,4.0
648685.41,1229.0,1.0,1.0,4.0,9.0,1997.0,13.04,11.71,4.0
900275.78,837.0,2.0,1.0,2.0,9.0,1983.0,7.07,4.01,4.0
752184.79,238.0,2.0,2.0,4.0,10.0,1991.0,9.45,6.7,4.0
704992.21,1082.0,4.0,3.0,2.0,10.0,1993.0,6.28,12.46,4.0
635981.39,940.0,3.0,2.0,4.0,5.0,2003.0,1.85,0.1,4.0
563168.19,1237.0,3.0,2.0,3.0,10.0,2005.0,20.42,5.11,4.0
636798.58,1049.0,1.0,2.0,1.0,10.0,2015.0,6.32,8.65,4.0
670862.54,970.0,2.0,2.0,1.0,10.0,1991.0,14.37,14.26,4.0
792622.82,1292.0,3.0,1.0,2.0,4.0,1984.0,6.94,14.67,4.0
718380.81,645.0,1.0,2.0,2.0,7.0,2019.0,22.39,11.23,4.0
665783.75,1115.0,2.0,3.0,1.0,3.0,1990.0,19.37,12.9,4.0
855057.94,1520.0,2.0,2.0,1.0,5.0,2002.0,11.01,0.1,4.0
797519.4,1411.0,2.0,2.0,1.0,5.0,1992.0,7.55,12.55,4.0
747014.77,718.0,3.0,2.0,4.0,9.0,2006.0,0.1,6.34,4.0
667556.05,753.0,2.0,3.0,3.0,10.0,2012.0,11.26,10.46,4.0
761719.3,1235.0,2.0,1.0,3.0,8.0,1982.0,15.63,8.62,4.0
836545.75,975.0,3.0,1.0,2.0,9.0,1983.0,5.58,10.15,4.0
838408.5,1539.0,2.0,3.0,1.0,8.0,1992.0,9.65,11.02,4.0
710179.32,582.0,2.0,3.0,1.0,5.0,1988.0,0.1,12.49,4.0
630411.46,1122.0,1.0,1.0,4.0,7.0,1984.0,5.89,4.27,4.0
695316.4,1757.0,2.0,1.0,1.0,10.0,1999.0,7.89,13.87,4.0
799592.32,1555.0,2.0,1.0,4.0,5.0,2011.0,6.51,14.49,4.0
681379.75,1241.0,1.0,2.0,1.0,9.0,2013.0,5.65,16.91,4.0
797175.16,751.0,1.0,2.0,2.0,5.0,2003.0,15.43,20.22,4.0
737913.55,1706.0,2.0,3.0,1.0,4.0,2000.0,5.12,5.08,4.0
860121.7,1297.0,2.0,2.0,2.0,9.0,2007.0,2.46,0.65,4.0
683837.46,1319.0,1.0,1.0,2.0,5.0,2009.0,9.52,3.77,4.0
797308.39,549.0,3.0,3.0,1.0,10.0,2007.0,6.91,0.1,4.0
706706.15,977.0,3.0,2.0,2.0,7.0,2005.0,10.64,6.81,4.0
777176.06,1208.0,3.0,3.0,1.0,10.0,2002.0,8.05,14.36,4.0
697001.39,799.0,2.0,1.0,1.0,6.0,2009.0,7.02,0.1,4.0
588032.19,1351.0,2.0,1.0,4.0,10.0,2008.0,8.93,18.0,4.0
644451.53,1191.0,3.0,3.0,1.0,3.0,1990.0,3.62,13.37,4.0
604397.35,1159.0,1.0,2.0,4.0,10.0,2008.0,1.09,13.0,4.0
751745.56,946.0,3.0,3.0,3.0,10.0,2001.0,8.51,8.06,4.0
625262.33,1036.0,2.0,2.0,1.0,4.0,2004.0,9.63,7.19,4.0
690765.41,1705.0,2.0,1.0,2.0,4.0,2003.0,15.13,0.1,4.0
720351.49,990.0,1.0,1.0,1.0,6.0,1983.0,11.09,5.99,4.0
745270.48,1207.0,2.0,1.0,4.0,5.0,1982.0,5.54,4.88,4.0
838770.69,1761.0,3.0,2.0,3.0,5.0,2004.0,13.5,4.04,4.0
681705.56,911.0,1.0,2.0,1.0,10.0,2017.0,0.1,13.39,4.0
665637.41,960.0,2.0,2.0,1.0,4.0,1984.0,8.01,11.67,4.0
637306.36,1268.0,3.0,3.0,2.0,5.0,1999.0,17.37,8.28,4.0
732943.64,1827.0,2.0,2.0,4.0,10.0,1983.0,7.86,9.14,4.0
839264.34,516.0,1.0,2.0,3.0,10.0,2019.0,8.27,11.66,4.0
770616.33,1558.0,3.0,3.0,3.0,9.0,2017.0,5.75,3.1,4.0
750890.61,627.0,2.0,2.0,4.0,5.0,1981.0,12.59,8.2,4.0
696370.79,1201.0,1.0,2.0,2.0,9.0,2015.0,12.1,5.76,4.0
753619.29,739.0,2.0,2.0,4.0,6.0,2009.0,10.09,14.93,4.0
718842.16,1003.0,1.0,3.0,3.0,10.0,2016.0,5.52,13.88,4.0
583727.35,1347.0,1.0,2.0,1.0,9.0,1996.0,19.86,2.85,4.0
656021.28,1166.0,3.0,1.0,3.0,3.0,2007.0,5.35,0.71,4.0
921171.13,1151.0,2.0,1.0,4.0,10.0,2017.0,7.72,2.76,4.0
698953.95,619.0,2.0,2.0,3.0,10.0,2014.0,9.19,7.92,4.0
745988.39,914.0,3.0,2.0,1.0,3.0,2004.0,6.55,9.67,4.0
646714.04,1691.0,1.0,2.0,2.0,8.0,2010.0,13.86,14.47,4.0
746611.14,1193.0,3.0,2.0,2.0,9.0,1989.0,5.0,5.14,4.0
860125.58,602.0,3.0,1.0,3.0,10.0,1990.0,6.47,1.46,4.0
860640.92,1226.0,1.0,2.0,1.0,7.0,2007.0,6.84,7.94,4.0
757023.04,1009.0,3.0,1.0,1.0,5.0,1988.0,5.87,3.89,4.0
463930.62,858.0,3.0,3.0,1.0,8.0,1997.0,14.37,14.68,4.0
829797.88,1244.0,2.0,2.0,4.0,10.0,1989.0,7.01,9.23,4.0
691990.84,1381.0,2.0,2.0,3.0,10.0,1995.0,0.1,4.57,4.0
804384.77,923.0,2.0,4.0,2.0,8.0,1982.0,7.7,4.84,4.0
762399.93,1071.0,1.0,2.0,4.0,10.0,2003.0,15.83,0.1,4.0
762307.17,941.0,2.0,2.0,2.0,2.0,1984.0,16.36,9.09,4.0
718428.59,1229.0,2.0,2.0,1.0,4.0,2000.0,14.09,5.13,4.0
692369.04,1758.0,1.0,2.0,4.0,10.0,2016.0,10.74,8.17,4.0
768142.89,1766.0,2.0,2.0,4.0,4.0,1981.0,6.96,3.59,4.0
679942.02,724.0,2.0,2.0,2.0,4.0,2014.0,12.53,6.66,4.0
627230.16,1348.0,2.0,2.0,1.0,8.0,2005.0,11.92,1.79,4.0
754986.25,1173.0,2.0,3.0,4.0,6.0,1987.0,8.34,6.54,4.0
581830.5,1097.0,2.0,2.0,3.0,4.0,1983.0,16.67,11.59,4.0
745861.52,1319.0,1.0,1.0,4.0,7.0,2014.0,12.53,9.82,4.0
860285.24,1275.0,2.0,2.0,4.0,3.0,2017.0,1.29,1.25,4.0
939756.06,511.0,3.0,1.0,1.0,10.0,2010.0,4.56,0.1,4.0
529931.83,434.0,2.0,3.0,4.0,8.0,1982.0,4.48,2.42,4.0
642163.44,1030.0,1.0,3.0,2.0,8.0,1983.0,13.77,9.27,4.0
655227.34,1325.0,2.0,2.0,1.0,10.0,2008.0,7.67,8.26,4.0
539085.99,1359.0,2.0,3.0,1.0,9.0,2013.0,15.61,15.4,4.0
664704.96,201.0,1.0,2.0,1.0,6.0,1989.0,0.12,6.77,4.0
758639.5,293.0,2.0,3.0,2.0,7.0,1995.0,8.02,2.52,4.0
713954.03,897.0,2.0,2.0,1.0,5.0,2014.0,6.4,18.1,4.0
690995.49,900.0,2.0,2.0,3.0,7.0,1989.0,10.59,6.17,4.0
613512.69,624.0,2.0,2.0,1.0,5.0,1992.0,10.8,20.83,4.0
547659.05,1380.0,1.0,3.0,4.0,10.0,2009.0,18.06,6.47,4.0
743955.05,1124.0,3.0,3.0,2.0,10.0,2011.0,5.05,4.99,4.0
885829.03,1163.0,1.0,4.0,2.0,10.0,2015.0,8.97,1.79,5.0
930901.41,544.0,5.0,3.0,2.0,9.0,2010.0,15.27,0.1,5.0
907316.51,806.0,1.0,3.0,1.0,8.0,2012.0,4.85,5.94,5.0
785891.9,2112.0,3.0,3.0,1.0,10.0,2013.0,15.44,5.68,5.0
872367.59,1953.0,3.0,3.0,3.0,10.0,1988.0,4.11,1.93,5.0
