price,size,bathrooms,bedrooms,floors,view,yearBuilt,distAirport,distCityCenter
719630.46,923.0,3.0,2.0,3.0,10.0,1982.0,2.88,4.86
667346.49,399.0,1.0,2.0,1.0,10.0,2012.0,11.9,9.97
802476.06,930.0,3.0,2.0,1.0,3.0,1994.0,13.98,6.54
665481.92,781.0,3.0,2.0,4.0,7.0,1993.0,8.59,7.85
608820.79,1428.0,2.0,2.0,1.0,9.0,2018.0,14.66,20.88
761543.51,1056.0,2.0,3.0,2.0,10.0,1991.0,12.59,17.46
753543.9,1093.0,2.0,3.0,1.0,2.0,1996.0,11.75,7.36
699383.93,648.0,3.0,3.0,3.0,7.0,1998.0,0.1,8.18
766910.8,508.0,1.0,2.0,3.0,3.0,1993.0,8.91,9.11
663418.7,990.0,1.0,3.0,1.0,10.0,2013.0,10.22,8.71
623364.47,1200.0,3.0,3.0,4.0,10.0,2003.0,18.28,2.9
545188.42,491.0,3.0,3.0,1.0,10.0,2003.0,7.85,7.88
673852.3,1113.0,2.0,2.0,2.0,3.0,2012.0,8.73,3.22
796055.8,587.0,1.0,2.0,1.0,7.0,1997.0,3.19,14.12
714079.74,1188.0,2.0,3.0,2.0,7.0,1992.0,12.73,7.86
686680.99,686.0,1.0,1.0,4.0,2.0,2015.0,10.25,9.48
824830.33,396.0,2.0,1.0,4.0,8.0,1999.0,20.71,6.04
745095.22,786.0,1.0,3.0,1.0,7.0,1997.0,15.5,14.96
715144.47,892.0,2.0,3.0,1.0,3.0,1983.0,2.23,0.1
739001.97,637.0,3.0,2.0,1.0,5.0,2014.0,1.0,7.47
761086.04,767.0,1.0,3.0,2.0,10.0,2004.0,5.0,1.6
707549.45,1468.0,1.0,2.0,3.0,10.0,1994.0,12.82,4.77
758028.39,1009.0,2.0,3.0,2.0,5.0,2019.0,5.64,8.28
689565.34,686.0,2.0,3.0,1.0,3.0,2000.0,15.74,7.35
704171.6,1373.0,2.0,2.0,2.0,3.0,2018.0,4.91,9.38
546638.43,2028.0,1.0,3.0,4.0,3.0,2018.0,9.27,0.1
662537.88,1302.0,1.0,2.0,2.0,10.0,2006.0,0.91,13.39
702443.1,987.0,1.0,3.0,2.0,10.0,1983.0,4.86,16.86
517148.66,1324.0,3.0,2.0,4.0,7.0,1994.0,5.49,5.9
765391.24,772.0,2.0,1.0,1.0,10.0,2017.0,12.71,11.17
788090.65,1008.0,3.0,2.0,2.0,4.0,2005.0,14.29,5.05
624094.94,786.0,2.0,2.0,1.0,6.0,1984.0,10.71,0.1
728879.57,1003.0,1.0,3.0,3.0,7.0,1987.0,2.21,5.1
878669.38,911.0,2.0,2.0,1.0,6.0,1984.0,9.73,19.07
563165.01,1571.0,2.0,1.0,1.0,7.0,2011.0,13.05,4.67
783728.44,1298.0,2.0,2.0,2.0,10.0,2014.0,2.29,10.15
786842.9,870.0,3.0,3.0,1.0,10.0,1989.0,18.84,2.28
680066.98,1299.0,1.0,2.0,3.0,10.0,2010.0,6.47,3.74
779301.97,707.0,1.0,2.0,3.0,10.0,2011.0,10.23,6.49
697129.57,1386.0,1.0,4.0,1.0,10.0,2005.0,7.89,2.87
657629.46,1320.0,3.0,2.0,4.0,3.0,2002.0,2.01,15.47
712682.38,683.0,2.0,1.0,4.0,10.0,2002.0,15.33,17.35
610947.57,831.0,3.0,3.0,4.0,5.0,2017.0,6.21,7.43
826614.73,1623.0,3.0,2.0,2.0,6.0,2013.0,12.29,6.57
700076.56,1104.0,1.0,2.0,4.0,3.0,2019.0,12.08,7.98
645997.72,471.0,3.0,1.0,1.0,7.0,2013.0,13.75,9.1
741735.75,1378.0,2.0,1.0,2.0,10.0,1989.0,18.74,15.65
690995.84,1097.0,1.0,1.0,3.0,6.0,2012.0,3.57,17.55
907046.46,1188.0,2.0,2.0,4.0,6.0,1995.0,4.02,12.5
768589.69,897.0,2.0,3.0,1.0,3.0,1995.0,11.13,5.85
634472.11,862.0,2.0,2.0,4.0,10.0,1999.0,0.88,6.78
701824.15,1113.0,1.0,2.0,2.0,8.0,2010.0,16.89,8.62
738810.18,1792.0,1.0,1.0,2.0,10.0,2011.0,0.1,13.14
649279.77,722.0,2.0,3.0,4.0,5.0,1983.0,5.72,12.16
790175.01,1099.0,2.0,2.0,1.0,6.0,2015.0,3.44,0.1
783010.26,600.0,2.0,2.0,2.0,9.0,2001.0,1.63,8.18
681873.86,610.0,1.0,2.0,2.0,4.0,1989.0,10.92,8.66
681688.16,701.0,2.0,1.0,4.0,10.0,1984.0,2.44,5.51
540972.44,766.0,2.0,2.0,3.0,10.0,2012.0,10.59,7.46
747099.24,836.0,2.0,2.0,3.0,8.0,1995.0,12.88,0.72
556498.75,646.0,2.0,3.0,1.0,3.0,1983.0,19.22,8.71
839711.42,905.0,2.0,2.0,4.0,5.0,1996.0,14.34,2.73
796682.7,1002.0,2.0,2.0,2.0,10.0,2002.0,20.43,0.1
779220.05,862.0,2.0,3.0,2.0,6.0,2002.0,7.75,0.23
789521.77,1407.0,2.0,1.0,1.0,10.0,2010.0,3.88,9.41
667809.72,960.0,2.0,3.0,2.0,7.0,2008.0,8.94,11.61
644346.85,717.0,2.0,1.0,4.0,9.0,2014.0,13.11,10.23
698667.96,994.0,2.0,1.0,1.0,5.0,1998.0,5.67,16.02
610316.56,401.0,2.0,3.0,3.0,9.0,1995.0,12.48,5.93
840126.02,846.0,2.0,3.0,1.0,4.0,2015.0,13.4,0.1
748305.26,1628.0,3.0,1.0,4.0,5.0,2008.0,11.22,10.29
820164.63,973.0,2.0,3.0,2.0,6.0,1981.0,4.04,0.1
922115.12,1179.0,1.0,2.0,1.0,7.0,2003.0,12.49,7.1
560037.0,639.0,1.0,2.0,1.0,7.0,1991.0,5.83,9.3
822632.53,796.0,3.0,2.0,2.0,7.0,2004.0,9.82,0.1
612346.95,573.0,2.0,1.0,3.0,10.0,2011.0,4.04,0.1
696908.03,1489.0,2.0,3.0,4.0,10.0,2013.0,2.27,11.48
760233.62,667.0,2.0,2.0,3.0,10.0,2017.0,15.22,5.69
850940.9,1428.0,1.0,2.0,2.0,6.0,1981.0,7.11,4.19
744439.23,904.0,3.0,1.0,1.0,7.0,1985.0,11.32,11.42
756132.31,996.0,1.0,2.0,1.0,10.0,1993.0,14.58,12.18
890287.26,1039.0,1.0,2.0,2.0,10.0,2013.0,8.42,9.65
746877.95,622.0,2.0,3.0,1.0,10.0,1996.0,15.19,8.27
666202.8,1253.0,1.0,2.0,1.0,10.0,2011.0,7.67,6.39
838947.52,681.0,1.0,2.0,4.0,3.0,2011.0,20.65,13.94
678471.55,794.0,1.0,1.0,1.0,7.0,1998.0,0.96,3.13
688913.31,1685.0,3.0,2.0,4.0,6.0,1999.0,13.04,0.1
670327.12,1017.0,2.0,3.0,1.0,10.0,1996.0,11.23,5.55
787064.87,820.0,2.0,2.0,2.0,10.0,1997.0,10.5,12.04
791386.66,1103.0,3.0,3.0,3.0,10.0,1989.0,16.06,6.67
771543.17,1404.0,2.0,1.0,3.0,10.0,1988.0,7.03,3.39
826757.95,1139.0,1.0,4.0,4.0,10.0,1984.0,12.43,11.48
755557.55,1670.0,1.0,1.0,3.0,10.0,2019.0,16.31,0.1
917629.84,746.0,1.0,2.0,1.0,10.0,1983.0,3.41,10.18
755746.31,1279.0,1.0,2.0,4.0,6.0,1984.0,12.41,6.24
816205.14,1269.0,2.0,1.0,4.0,3.0,1997.0,9.88,12.03
521020.71,651.0,3.0,1.0,2.0,10.0,1983.0,10.85,0.1
651961.55,1533.0,2.0,2.0,4.0,10.0,2003.0,6.72,5.37
685716.5,916.0,4.0,3.0,2.0,3.0,2017.0,16.35,13.66
795018.31,1145.0,2.0,2.0,1.0,4.0,2001.0,19.36,4.93
744098.59,1320.0,1.0,1.0,4.0,10.0,1989.0,10.95,14.25
806621.69,799.0,2.0,2.0,4.0,2.0,2005.0,7.91,12.32
630889.45,1380.0,2.0,2.0,2.0,9.0,2019.0,3.62,6.39
634631.49,1161.0,2.0,1.0,3.0,10.0,1995.0,13.53,7.34
797378.45,1545.0,2.0,3.0,2.0,10.0,2006.0,14.07,0.1
451848.94,1454.0,2.0,1.0,1.0,3.0,2006.0,4.84,13.66
789653.52,1119.0,2.0,1.0,1.0,10.0,1996.0,6.9,3.91
724517.79,417.0,1.0,2.0,3.0,10.0,1981.0,9.6,4.52
713245.78,737.0,2.0,4.0,4.0,8.0,2000.0,4.66,11.51
888101.76,1315.0,3.0,1.0,4.0,5.0,1983.0,14.28,15.78
664994.26,714.0,2.0,2.0,1.0,10.0,2012.0,3.86,0.1
694825.72,762.0,2.0,3.0,2.0,4.0,1999.0,13.21,6.77
595644.4,1278.0,2.0,3.0,1.0,10.0,2005.0,18.78,4.07
877403.31,1618.0,1.0,2.0,4.0,10.0,2015.0,5.77,1.17
692201.63,967.0,2.0,3.0,3.0,7.0,2016.0,12.57,6.96
661514.31,1287.0,2.0,2.0,1.0,10.0,1999.0,7.71,3.66
778878.62,885.0,2.0,1.0,1.0,10.0,1987.0,23.71,14.97
685553.83,1430.0,2.0,2.0,2.0,9.0,1987.0,10.12,8.52
598425.66,755.0,3.0,2.0,2.0,10.0,2011.0,10.58,6.64
798945.07,1220.0,2.0,3.0,3.0,7.0,2012.0,8.74,12.55
765822.52,1052.0,2.0,1.0,4.0,10.0,1988.0,9.41,6.74
711346.24,813.0,2.0,2.0,4.0,7.0,1982.0,4.56,2.19
519408.23,656.0,1.0,1.0,2.0,10.0,2016.0,13.79,7.25
791719.1,1165.0,3.0,2.0,2.0,10.0,1999.0,9.22,18.14
795277.84,851.0,3.0,2.0,1.0,10.0,2005.0,10.38,3.89
689499.52,1344.0,2.0,2.0,1.0,10.0,2003.0,18.98,0.1
842941.76,1481.0,2.0,3.0,1.0,10.0,2013.0,9.27,0.1
552161.37,883.0,2.0,2.0,2.0,3.0,1993.0,0.82,3.13
717784.13,323.0,3.0,3.0,4.0,6.0,1998.0,3.4,16.03
786125.06,598.0,2.0,2.0,3.0,5.0,1981.0,12.62,6.61
682213.6,960.0,4.0,2.0,3.0,3.0,2004.0,5.1,10.79
685762.01,887.0,2.0,3.0,1.0,10.0,2000.0,13.5,0.1
771066.13,718.0,2.0,2.0,2.0,3.0,1997.0,10.43,0.1
809155.92,1308.0,2.0,3.0,2.0,10.0,2009.0,9.29,5.91
693166.0,941.0,1.0,4.0,4.0,10.0,1999.0,10.39,14.0
814712.25,1430.0,2.0,3.0,1.0,8.0,1997.0,3.91,11.49
653794.31,1344.0,2.0,2.0,3.0,2.0,2002.0,1.54,2.58
755202.09,1227.0,2.0,2.0,1.0,10.0,2010.0,7.56,12.58
622507.16,993.0,2.0,2.0,3.0,4.0,1989.0,12.4,10.45
572164.17,885.0,1.0,3.0,4.0,2.0,2006.0,16.89,6.27
684219.36,1586.0,2.0,2.0,1.0,9.0,2017.0,7.92,9.14
705291.05,1389.0,2.0,2.0,1.0,6.0,2016.0,17.79,4.31
685220.45,1386.0,2.0,2.0,3.0,4.0,2006.0,8.67,14.57
784928.88,1584.0,3.0,2.0,4.0,10.0,1995.0,15.07,6.21
798505.74,802.0,3.0,1.0,2.0,4.0,1998.0,6.34,4.57
668584.03,715.0,3.0,1.0,4.0,7.0,2009.0,13.37,4.16
655768.1,1423.0,1.0,3.0,4.0,4.0,2005.0,7.98,13.25
793052.11,1584.0,2.0,3.0,2.0,10.0,2002.0,20.01,11.56
786275.01,1365.0,2.0,2.0,3.0,4.0,1997.0,6.45,9.29
594363.2,932.0,2.0,2.0,1.0,6.0,1989.0,5.74,4.77
760569.82,1015.0,2.0,2.0,3.0,6.0,2011.0,7.74,6.1
772331.37,1589.0,1.0,2.0,3.0,9.0,2010.0,15.44,6.46
817189.54,1024.0,1.0,2.0,2.0,9.0,1999.0,7.3,10.64
730762.58,1037.0,2.0,2.0,3.0,8.0,1981.0,7.28,5.62
757708.79,1056.0,1.0,3.0,2.0,10.0,2008.0,0.1,3.42
731138.31,835.0,2.0,1.0,3.0,10.0,1988.0,5.96,6.43
739187.45,1128.0,3.0,2.0,2.0,9.0,2010.0,1.97,7.74
705428.23,1334.0,2.0,1.0,4.0,8.0,2014.0,20.98,1.68
674473.88,1025.0,3.0,3.0,4.0,4.0,2020.0,18.51,7.05
757605.74,1065.0,3.0,1.0,4.0,6.0,1985.0,8.09,20.52
744738.91,1202.0,2.0,3.0,2.0,3.0,1992.0,9.14,7.45
697966.53,1048.0,2.0,1.0,1.0,5.0,2016.0,14.29,9.68
586833.44,430.0,2.0,2.0,2.0,10.0,2016.0,16.18,17.63
722679.09,912.0,1.0,2.0,1.0,10.0,2010.0,14.2,3.35
740172.26,871.0,1.0,1.0,2.0,7.0,1982.0,11.15,5.21
499660.84,768.0,2.0,4.0,1.0,4.0,2010.0,11.19,13.19
708306.81,620.0,2.0,2.0,2.0,8.0,1989.0,11.61,1.1
912485.43,1001.0,1.0,2.0,1.0,7.0,2019.0,12.59,3.26
890471.38,1367.0,3.0,3.0,3.0,8.0,2019.0,5.83,11.04
733866.14,686.0,2.0,2.0,2.0,10.0,1999.0,14.61,8.78
869535.39,1165.0,2.0,3.0,1.0,3.0,2005.0,2.62,12.93
809538.19,1063.0,1.0,1.0,2.0,7.0,2001.0,15.24,4.18
712797.06,1348.0,2.0,3.0,4.0,4.0,1982.0,8.45,6.06
814957.16,1225.0,2.0,3.0,1.0,6.0,1990.0,12.65,4.66
755097.03,607.0,2.0,3.0,4.0,3.0,1997.0,10.31,10.0
687471.58,1423.0,3.0,2.0,3.0,4.0,1991.0,14.38,6.85
730438.7,1280.0,3.0,3.0,1.0,7.0,2007.0,11.85,5.68
903374.25,1238.0,3.0,3.0,3.0,5.0,2010.0,9.7,7.84
713535.72,1481.0,2.0,3.0,1.0,10.0,2008.0,5.27,9.82
718249.29,1269.0,3.0,2.0,3.0,10.0,2011.0,0.75,7.6
761622.78,1480.0,1.0,2.0,4.0,10.0,1996.0,12.09,1.07
726096.48,1114.0,2.0,2.0,2.0,5.0,1983.0,16.09,2.11
746255.85,886.0,3.0,1.0,1.0,7.0,2015.0,5.63,11.5
612363.49,527.0,2.0,3.0,2.0,7.0,2000.0,8.7,0.78
602473.61,1319.0,3.0,4.0,4.0,2.0,2006.0,14.88,5.19
604485.1,650.0,1.0,1.0,2.0,10.0,2010.0,18.97,4.54
545714.02,1084.0,2.0,3.0,1.0,3.0,1997.0,8.74,11.48
655290.14,502.0,1.0,2.0,2.0,2.0,1988.0,8.87,15.28
668105.32,1183.0,2.0,2.0,3.0,4.0,1982.0,13.37,0.1
791024.69,302.0,2.0,2.0,3.0,5.0,1989.0,15.65,6.57
742647.02,557.0,2.0,4.0,2.0,6.0,1982.0,13.39,13.73
456987.72,997.0,2.0,3.0,1.0,7.0,1986.0,3.6,17.76
675436.71,931.0,1.0,2.0,1.0,9.0,1980.0,11.71,9.61
666353.9,898.0,2.0,2.0,1.0,10.0,1988.0,9.37,3.72
756345.1,1464.0,2.0,2.0,4.0,4.0,1993.0,7.68,13.33
617892.62,1567.0,3.0,3.0,4.0,10.0,2001.0,0.1,6.76
721855.34,612.0,1.0,2.0,2.0,5.0,2003.0,7.74,11.04
682478.54,758.0,2.0,1.0,2.0,9.0,2016.0,16.15,10.28
613131.0,1209.0,2.0,3.0,1.0,10.0,1981.0,1.56,3.03
879913.29,684.0,2.0,2.0,1.0,10.0,2002.0,10.15,12.88
790545.2,826.0,2.0,2.0,2.0,7.0,2012.0,14.58,6.36
689202.06,1195.0,2.0,3.0,1.0,10.0,1992.0,9.06,7.55
793387.09,898.0,2.0,1.0,1.0,6.0,2003.0,10.87,2.29
695777.31,1077.0,3.0,2.0,1.0,9.0,1981.0,19.02,7.89
588988.49,473.0,3.0,3.0,4.0,10.0,2016.0,9.81,9.71
672903.88,1020.0,1.0,2.0,1.0,10.0,2003.0,11.21,10.66
786129.65,1291.0,1.0,2.0,1.0,5.0,1996.0,17.73,17.57
783287.56,1297.0,1.0,3.0,4.0,10.0,1990.0,4.47,9.98
808824.58,1176.0,2.0,3.0,1.0,10.0,2006.0,5.08,6.73
682100.73,664.0,2.0,2.0,3.0,10.0,1990.0,22.44,7.89
743556.59,1122.0,3.0,3.0,1.0,5.0,2015.0,7.38,15.89
766508.18,434.0,1.0,1.0,1.0,6.0,2016.0,4.35,4.56
946321.57,1313.0,2.0,3.0,4.0,6.0,2018.0,7.12,0.1
777299.57,983.0,2.0,1.0,2.0,10.0,1993.0,10.6,0.82
851310.64,1434.0,3.0,2.0,4.0,7.0,1986.0,12.39,7.79
779662.33,1604.0,3.0,2.0,1.0,10.0,1988.0,10.09,8.29
792074.12,1062.0,2.0,1.0,1.0,10.0,2009.0,14.87,0.1
713221.44,909.0,2.0,2.0,2.0,7.0,2007.0,10.89,1.65
611971.99,1093.0,2.0,2.0,2.0,8.0,2005.0,8.5,0.1
805863.19,1009.0,3.0,2.0,2.0,10.0,2009.0,12.42,16.34
746642.98,1572.0,2.0,2.0,4.0,10.0,1985.0,2.61,8.57
780364.37,688.0,1.0,3.0,1.0,5.0,1994.0,8.18,9.04
737686.52,610.0,2.0,2.0,3.0,7.0,1984.0,16.54,4.95
871277.63,1292.0,3.0,2.0,2.0,10.0,1994.0,7.72,9.38
753358.78,1094.0,2.0,3.0,4.0,9.0,2009.0,8.69,10.89
716621.74,2132.0,3.0,2.0,4.0,8.0,1991.0,18.49,0.1
790260.23,887.0,3.0,2.0,3.0,7.0,1987.0,10.39,9.37
789881.16,1175.0,3.0,1.0,2.0,10.0,1997.0,5.32,12.06
588374.48,435.0,2.0,3.0,2.0,8.0,1997.0,12.98,14.2
762355.98,636.0,2.0,2.0,3.0,4.0,2011.0,13.17,2.0
631218.8,1015.0,1.0,2.0,3.0,3.0,2017.0,10.58,19.9
801973.54,1018.0,2.0,2.0,1.0,8.0,2019.0,0.1,4.87
809905.84,734.0,1.0,2.0,3.0,9.0,1998.0,19.32,9.58
769683.5,1462.0,1.0,1.0,3.0,9.0,2010.0,15.42,3.89
658545.66,548.0,1.0,3.0,1.0,4.0,2019.0,13.0,2.5
629299.88,1074.0,2.0,2.0,1.0,10.0,2009.0,17.78,5.15
943932.91,834.0,3.0,1.0,1.0,5.0,2005.0,16.0,6.22
736461.46,1402.0,2.0,2.0,4.0,10.0,2006.0,7.27,10.46
688658.56,666.0,1.0,3.0,3.0,6.0,1994.0,8.5,0.1
918993.73,674.0,4.0,2.0,2.0,10.0,2002.0,10.85,14.34
641044.3,1589.0,2.0,2.0,1.0,3.0,1991.0,6.38,5.26
665654.18,1375.0,1.0,2.0,1.0,9.0,1989.0,9.46,11.32
815683.07,1417.0,2.0,1.0,1.0,3.0,1997.0,18.0,3.97
612614.19,534.0,2.0,2.0,1.0,7.0,2014.0,7.86,6.01
783943.2,1084.0,3.0,2.0,1.0,10.0,2009.0,10.69,8.24
560426.27,1233.0,1.0,1.0,2.0,6.0,1995.0,11.29,14.23
748678.7,1292.0,2.0,4.0,2.0,8.0,2010.0,8.74,11.9
832805.14,1018.0,2.0,2.0,2.0,9.0,1983.0,11.64,12.56
700883.79,970.0,2.0,2.0,4.0,10.0,1987.0,12.66,6.69
694493.07,778.0,2.0,2.0,2.0,10.0,1982.0,11.81,11.96
694656.02,594.0,2.0,2.0,1.0,10.0,2006.0,7.58,13.19
719493.73,1442.0,2.0,3.0,2.0,5.0,2000.0,7.69,8.94
672279.25,1716.0,1.0,2.0,4.0,6.0,1987.0,7.4,7.77
850295.22,285.0,2.0,2.0,2.0,10.0,2004.0,13.59,15.82
768635.21,1220.0,1.0,2.0,4.0,4.0,2016.0,0.74,2.68
829037.54,939.0,3.0,2.0,4.0,9.0,1999.0,4.42,6.95
665380.07,1233.0,3.0,2.0,4.0,7.0,2016.0,10.4,8.26
543849.09,730.0,2.0,3.0,1.0,9.0,1994.0,8.59,13.85
677682.35,1667.0,2.0,3.0,1.0,10.0,2017.0,10.3,9.52
695441.44,1439.0,2.0,2.0,1.0,8.0,1991.0,15.62,6.48
810901.49,935.0,2.0,3.0,2.0,10.0,2016.0,7.7,4.64
813008.61,1110.0,1.0,2.0,2.0,10.0,1999.0,3.08,10.17
734115.83,1280.0,2.0,1.0,1.0,5.0,1989.0,17.62,5.82
890118.29,1114.0,2.0,1.0,2.0,6.0,1984.0,8.92,10.15
488670.27,1433.0,2.0,1.0,2.0,4.0,2013.0,3.12,11.25
663833.76,750.0,3.0,2.0,4.0,10.0,1998.0,19.19,8.23
825141.41,1490.0,1.0,2.0,2.0,7.0,1981.0,12.59,8.56
744380.67,1267.0,3.0,3.0,4.0,4.0,1998.0,7.92,0.1
601061.43,1276.0,3.0,2.0,3.0,5.0,2002.0,13.93,4.45
673537.4,1002.0,2.0,1.0,2.0,5.0,1982.0,10.51,7.86
673050.95,601.0,3.0,1.0,2.0,10.0,2017.0,4.67,5.53
695470.42,1634.0,1.0,2.0,2.0,3.0,1994.0,13.62,3.8
692663.42,558.0,3.0,2.0,2.0,8.0,1991.0,6.12,10.54
847945.19,952.0,2.0,1.0,3.0,9.0,2001.0,16.51,19.83
689807.75,941.0,2.0,2.0,3.0,7.0,2014.0,15.65,2.67
777012.06,337.0,1.0,2.0,2.0,6.0,1992.0,12.07,0.1
955147.87,1062.0,2.0,3.0,1.0,10.0,1981.0,3.97,4.2
483001.57,866.0,3.0,3.0,4.0,10.0,2016.0,6.17,6.23
688218.06,1031.0,2.0,4.0,1.0,10.0,1999.0,14.45,8.7
586686.68,1056.0,2.0,1.0,4.0,10.0,1989.0,8.92,15.32
756061.53,1753.0,2.0,1.0,2.0,8.0,1984.0,18.89,6.3
582745.47,910.0,2.0,3.0,3.0,10.0,2009.0,10.22,4.29
698375.17,979.0,2.0,3.0,4.0,10.0,1988.0,8.66,7.42
752767.18,993.0,2.0,1.0,2.0,5.0,2018.0,6.52,13.15
721178.63,495.0,2.0,1.0,4.0,4.0,2001.0,6.32,9.0
728051.53,1215.0,3.0,2.0,2.0,3.0,2009.0,6.63,0.1
598563.25,1632.0,2.0,3.0,1.0,4.0,1988.0,17.69,1.62
645234.9,994.0,2.0,1.0,2.0,10.0,1994.0,2.65,12.78
756112.38,833.0,2.0,3.0,1.0,6.0,1989.0,0.75,10.08
745762.45,1309.0,2.0,2.0,2.0,10.0,1998.0,9.26,7.82
758049.84,945.0,3.0,2.0,1.0,8.0,1991.0,9.76,0.1
547895.84,1072.0,2.0,2.0,2.0,10.0,1989.0,1.59,4.4
738854.81,1154.0,3.0,3.0,1.0,10.0,1984.0,13.21,21.6
670398.47,706.0,3.0,1.0,2.0,9.0,1993.0,13.81,10.91
677246.0,1519.0,3.0,2.0,2.0,8.0,1991.0,7.55,2.32
823486.17,734.0,2.0,1.0,2.0,5.0,2019.0,5.45,11.35
798696.71,1052.0,3.0,3.0,1.0,10.0,1983.0,3.53,11.81
783076.21,1266.0,2.0,2.0,3.0,5.0,2017.0,16.75,2.12
670324.34,893.0,1.0,2.0,3.0,7.0,1992.0,10.46,9.12
725667.11,781.0,2.0,4.0,2.0,7.0,2000.0,13.64,5.04
831840.4,882.0,2.0,1.0,4.0,10.0,2018.0,5.58,6.98
768282.89,1402.0,2.0,2.0,1.0,10.0,1998.0,6.79,0.1
753668.74,1590.0,1.0,2.0,1.0,10.0,1990.0,6.38,10.65
804140.76,1108.0,2.0,1.0,1.0,9.0,2011.0,9.22,5.41
693018.91,707.0,2.0,2.0,1.0,5.0,2011.0,7.19,2.03
834626.31,1115.0,2.0,2.0,1.0,8.0,2017.0,7.87,5.84
622918.92,949.0,3.0,1.0,1.0,10.0,2012.0,13.72,0.39
558276.18,1045.0,3.0,2.0,4.0,9.0,1982.0,8.09,10.98
813844.02,1304.0,2.0,2.0,1.0,10.0,1994.0,3.91,12.83
724971.82,1093.0,2.0,2.0,1.0,10.0,1994.0,13.05,5.49
619774.71,1185.0,3.0,1.0,1.0,10.0,2001.0,8.09,2.04
735509.68,787.0,2.0,4.0,1.0,3.0,2000.0,8.76,4.23
647110.5,812.0,1.0,2.0,2.0,8.0,2012.0,14.45,1.09
655672.63,1335.0,1.0,2.0,3.0,3.0,1981.0,9.87,10.29
706417.51,1288.0,2.0,3.0,4.0,8.0,2002.0,14.52,12.65
715860.85,1466.0,1.0,2.0,3.0,4.0,2005.0,15.4,7.25
684050.52,1435.0,2.0,4.0,1.0,9.0,1999.0,6.1,5.46
756386.92,1261.0,2.0,3.0,1.0,4.0,2013.0,7.48,2.53
717319.13,889.0,1.0,3.0,2.0,10.0,1995.0,8.97,7.52
627006.08,1293.0,2.0,1.0,1.0,7.0,2002.0,7.27,5.8
749137.49,905.0,2.0,2.0,1.0,10.0,1986.0,14.63,10.11
797934.3,1038.0,2.0,3.0,3.0,10.0,1986.0,8.41,8.6
780006.19,1324.0,2.0,2.0,4.0,10.0,2012.0,23.73,14.1
579893.72,1151.0,3.0,1.0,1.0,8.0,1982.0,2.06,0.89
967785.36,1037.0,2.0,2.0,2.0,10.0,2003.0,12.05,10.48
658923.57,505.0,1.0,2.0,2.0,10.0,1991.0,10.61,0.1
743428.36,873.0,1.0,3.0,2.0,10.0,2003.0,5.22,5.18
777574.14,1174.0,3.0,3.0,2.0,7.0,2013.0,12.67,2.86
854835.93,1205.0,2.0,2.0,4.0,10.0,2018.0,13.8,8.69
817658.19,373.0,2.0,2.0,1.0,6.0,1999.0,3.81,17.79
919967.24,1719.0,3.0,2.0,4.0,10.0,2009.0,10.14,4.81
888085.95,1440.0,5.0,3.0,1.0,10.0,2014.0,4.57,9.68
895980.13,1185.0,4.0,3.0,1.0,10.0,2014.0,1.79,3.09
664162.16,1682.0,2.0,5.0,2.0,10.0,2023.0,7.4,11.37
789649.24,1323.0,4.0,1.0,4.0,10.0,2023.0,3.46,3.96
788725.67,1688.0,2.0,2.0,4.0,10.0,1987.0,5.65,8.39
971778.28,639.0,2.0,2.0,4.0,9.0,1994.0,9.25,4.48
796137.94,712.0,3.0,3.0,1.0,10.0,1991.0,2.91,8.38
779232.89,1081.0,2.0,3.0,1.0,10.0,2018.0,0.1,0.1
815071.01,1255.0,3.0,1.0,4.0,10.0,1992.0,11.56,8.23
873661.07,1045.0,3.0,2.0,2.0,10.0,1993.0,4.57,0.36
729982.46,2251.0,4.0,3.0,1.0,8.0,2012.0,3.73,11.48
838336.97,1096.0,2.0,3.0,1.0,10.0,2008.0,7.87,0.1
970525.83,1259.0,3.0,3.0,3.0,10.0,1991.0,8.44,8.72
919912.52,1300.0,1.0,3.0,3.0,8.0,1999.0,7.8,4.01
1118695.45,2086.0,1.0,4.0,1.0,7.0,1995.0,11.99,0.1
819336.92,1102.0,1.0,2.0,4.0,10.0,2023.0,10.08,9.11
901866.8,1617.0,1.0,4.0,2.0,10.0,1991.0,13.79,3.29
601603.56,201.0,5.0,3.0,4.0,10.0,2005.0,6.62,4.38
942984.62,804.0,2.0,4.0,1.0,9.0,2015.0,6.43,7.9
757064.46,1487.0,1.0,4.0,1.0,8.0,2007.0,9.87,8.74
861899.32,1011.0,4.0,4.0,3.0,8.0,1999.0,8.42,0.1
825835.85,1644.0,3.0,1.0,1.0,6.0,1999.0,8.85,0.1
976228.47,1092.0,2.0,3.0,2.0,9.0,2000.0,12.93,2.79
758541.67,1319.0,3.0,3.0,2.0,7.0,2021.0,9.1,0.72
1030901.95,1518.0,3.0,2.0,2.0,10.0,2005.0,0.1,3.85
856325.71,1519.0,2.0,3.0,4.0,6.0,2022.0,13.15,9.98
841757.86,688.0,2.0,3.0,4.0,10.0,2002.0,14.4,6.65
903896.67,888.0,2.0,3.0,1.0,10.0,2018.0,7.47,0.1
794965.67,1406.0,2.0,2.0,1.0,6.0,2022.0,6.9,7.82
856156.2,1272.0,3.0,4.0,3.0,5.0,1991.0,15.05,2.96
