manufacturer_name,transmission,color,odometer_value,year_produced,engine_type,engine_capacity,body_type,drivetrain,price_usd
Others,automatic,grey,181000,2007,gasoline,2.5,sedan,front,7300.0
Others,mechanical,black,197890,2009,diesel,1.5,hatchback,front,11000.0
Others,automatic,white,177028,2007,gasoline,3.5,coupe,front,8450.0
Others,mechanical,other,217000,2001,gasoline,1.5,hatchback,front,2700.0
Others,mechanical,blue,320000,1997,gasoline,2.0,sedan,front,1700.0
Others,mechanical,grey,95600,2011,gasoline,1.6,suv,front,8700.0
Others,mechanical,silver,360000,2001,diesel,2.2,hatchback,front,2418.67
Others,automatic,other,60500,2016,gasoline,2.0,suv,front,18300.0
Others,mechanical,black,383000,1998,diesel,2.0,universal,front,1400.0
Others,automatic,blue,250000,2001,gasoline,1.8,hatchback,front,4400.0
Others,mechanical,green,100000,1989,diesel,4.2,suv,all,6000.0
Others,automatic,brown,170000,2007,gasoline,2.0,hatchback,all,9000.0
Others,mechanical,silver,122000,2012,gasoline,1.6,hatchback,front,10999.0
Others,mechanical,red,214000,2003,diesel,2.2,sedan,front,5000.0
Others,automatic,other,75000,2014,gasoline,2.5,sedan,front,14700.0
Others,mechanical,silver,490000,1998,gasoline,1.6,universal,front,1250.0
Others,mechanical,black,74000,2016,gasoline,2.0,suv,front,20999.0
Others,mechanical,brown,95000,2010,gasoline,1.2,hatchback,front,5000.0
Others,mechanical,silver,190000,2001,diesel,2.2,minivan,front,4200.0
Others,automatic,black,183000,2007,gasoline,2.0,suv,all,9200.0
Others,mechanical,black,300000,2001,gasoline,1.5,hatchback,front,2000.0
Others,mechanical,white,306000,2001,diesel,2.2,minivan,front,2700.0
Others,automatic,silver,84000,2015,gasoline,1.6,hatchback,front,11000.0
Others,mechanical,red,200000,1997,gasoline,1.4,hatchback,front,1500.0
Others,mechanical,white,30000,1999,diesel,2.0,universal,front,1450.0
Others,mechanical,silver,263000,1991,diesel,2.0,hatchback,front,1100.0
Others,mechanical,black,170000,1999,gasoline,1.8,sedan,front,2300.0
Others,mechanical,blue,245000,1999,gasoline,1.6,minivan,rear,2300.0
Others,mechanical,white,300000,1996,gasoline,3.0,sedan,front,2100.0
Others,automatic,violet,180000,2010,gasoline,5.6,suv,all,28000.0
Others,mechanical,black,325000,2001,gasoline,1.5,hatchback,front,2000.0
Others,automatic,other,78887,2013,gasoline,1.6,suv,front,11400.0
Others,mechanical,brown,251000,2007,gasoline,1.8,sedan,front,7000.0
Others,mechanical,red,172500,2011,gasoline,1.6,suv,front,10000.0
Others,mechanical,red,173750,1995,gasoline,2.0,hatchback,front,1050.0
Others,mechanical,black,180000,2008,gasoline,1.4,hatchback,front,5000.0
Others,mechanical,silver,201300,2017,gasoline,1.6,sedan,front,8800.0
Others,mechanical,blue,220000,2004,diesel,2.5,minibus,front,8800.0
Others,mechanical,white,305400,1993,diesel,2.0,hatchback,front,1500.0
Others,mechanical,silver,268001,2002,gasoline,1.8,sedan,front,4100.0
Others,automatic,other,84140,2014,gasoline,1.6,hatchback,front,14200.0
Others,mechanical,red,555555,2002,diesel,2.2,suv,all,6500.0
Others,mechanical,silver,250000,1999,gasoline,1.6,hatchback,front,1350.0
Others,mechanical,silver,320000,2002,diesel,2.2,universal,front,4200.0
Others,mechanical,silver,315000,2002,diesel,2.2,universal,front,4700.0
Others,mechanical,grey,303000,2002,diesel,2.2,suv,all,6000.0
Others,mechanical,red,315000,1996,diesel,2.0,sedan,front,1850.0
Others,mechanical,brown,200000,2010,gasoline,1.6,hatchback,front,12500.0
Others,mechanical,green,360000,1995,gasoline,1.6,minivan,rear,1390.0
Others,automatic,black,54000,2015,gasoline,3.5,suv,all,20000.0
Others,mechanical,white,26000,2014,gasoline,1.6,sedan,front,8000.0
Others,mechanical,blue,69500,2015,gasoline,1.6,sedan,front,8100.0
Others,mechanical,red,243000,1998,gasoline,1.6,universal,front,2450.0
Others,automatic,silver,162000,2006,gasoline,1.6,sedan,front,2950.0
Others,mechanical,green,280000,1997,gasoline,1.6,hatchback,front,1896.99
Others,mechanical,white,270000,2004,diesel,2.7,suv,all,5500.0
Others,mechanical,red,120000,2012,gasoline,1.6,suv,front,8450.0
Others,mechanical,blue,137000,2011,gasoline,2.0,suv,all,10799.0
Others,automatic,white,252667,2008,gasoline,2.5,sedan,front,7300.0
Others,automatic,green,294132,2003,gasoline,2.0,sedan,front,4700.0
Others,automatic,red,167372,2007,gasoline,2.0,sedan,front,4800.0
Others,mechanical,silver,191000,2005,diesel,2.2,sedan,front,4500.0
Others,mechanical,grey,350000,1991,diesel,2.0,minivan,front,1300.0
Others,mechanical,white,64000,2015,gasoline,1.8,hatchback,front,8500.0
Others,automatic,orange,270000,2006,gasoline,1.6,hatchback,front,5500.0
Others,mechanical,grey,280000,1998,gasoline,1.6,hatchback,front,2500.0
Others,automatic,violet,130000,2014,gasoline,2.0,suv,front,15000.0
Others,mechanical,green,280000,1996,gasoline,1.6,sedan,front,1500.0
Others,mechanical,green,445000,2000,diesel,2.0,universal,front,1754.72
Others,mechanical,silver,300000,1998,diesel,2.0,hatchback,front,1600.0
Others,automatic,grey,92000,2013,diesel,1.6,hatchback,front,10800.0
Others,automatic,silver,260000,2007,gasoline,4.0,suv,front,10400.0
Others,mechanical,green,360000,2005,diesel,2.5,pickup,all,8200.0
Others,mechanical,grey,310000,1994,gasoline,1.6,sedan,front,1500.0
Others,mechanical,silver,345000,2002,diesel,2.2,suv,all,5000.0
Others,mechanical,other,315000,2001,gasoline,1.5,hatchback,front,1250.0
Others,mechanical,silver,103000,2013,diesel,1.5,hatchback,front,9800.0
Others,mechanical,white,240000,1998,diesel,2.0,universal,front,1500.0
Others,mechanical,black,205100,2008,diesel,1.5,suv,front,8700.0
Others,mechanical,silver,271000,2000,gasoline,1.8,universal,front,2300.0
Others,automatic,green,405000,1996,gasoline,2.0,universal,front,2500.0
Others,automatic,black,270500,2003,gasoline,2.5,suv,all,5300.0
Others,mechanical,black,270000,2002,diesel,2.2,suv,all,6400.0
Others,mechanical,blue,240000,1998,gasoline,1.6,sedan,front,2500.0
Others,mechanical,silver,230000,2003,diesel,2.5,pickup,all,7000.0
Others,mechanical,black,237000,2007,gasoline,1.4,universal,front,4100.0
Others,mechanical,brown,269000,2002,diesel,2.2,hatchback,front,4555.0
Others,mechanical,blue,210000,1998,gasoline,1.6,sedan,front,2000.0
Others,mechanical,black,343500,1996,gasoline,1.4,coupe,front,1499.0
Others,mechanical,silver,200000,2005,gasoline,1.6,sedan,front,5200.0
Others,automatic,other,80467,2011,gasoline,1.6,hatchback,all,9500.0
Others,automatic,white,68900,2014,gasoline,2.0,suv,front,16199.0
Others,mechanical,black,295000,2010,gasoline,1.6,suv,front,10900.0
Others,mechanical,blue,450000,2002,diesel,2.2,universal,front,4100.0
Others,automatic,silver,160934,2003,gasoline,3.5,coupe,rear,10000.0
Others,mechanical,grey,140000,2005,diesel,2.2,minivan,front,6000.0
Others,mechanical,white,46000,2015,gasoline,1.6,sedan,front,8350.0
Others,mechanical,black,260000,2002,diesel,2.2,suv,all,5300.0
Others,mechanical,other,169000,2009,gasoline,1.6,hatchback,front,8803.6
Others,automatic,black,111000,2014,gasoline,1.6,sedan,front,11500.0
Others,mechanical,grey,266590,1997,gasoline,1.6,universal,front,1800.0
Others,mechanical,black,480000,1999,diesel,2.0,hatchback,front,2000.0
Others,mechanical,silver,275000,2004,diesel,2.2,suv,all,6800.0
Others,mechanical,black,300000,1999,gasoline,1.4,hatchback,front,1600.0
Others,mechanical,other,266000,1998,gasoline,1.4,hatchback,front,2000.0
Others,automatic,white,120000,2006,gasoline,3.5,suv,front,9200.0
Others,mechanical,other,320000,1996,gasoline,2.0,sedan,front,1800.0
Others,mechanical,red,265000,1996,gasoline,1.4,sedan,front,1500.0
Others,mechanical,silver,190000,2000,gasoline,1.6,sedan,front,2000.0
Others,automatic,silver,91000,2014,gasoline,1.6,liftback,front,7800.0
Others,mechanical,blue,330000,1991,diesel,2.0,minibus,rear,1500.0
Others,mechanical,black,60000,2018,gasoline,2.0,suv,all,14700.0
Others,mechanical,black,180000,1993,gasoline,2.5,coupe,rear,4500.0
Others,mechanical,brown,170000,2008,gasoline,1.6,suv,front,8950.0
Others,mechanical,silver,250000,1998,diesel,2.0,sedan,front,1550.0
Others,automatic,silver,184000,2008,gasoline,3.5,suv,all,7900.0
Others,mechanical,green,350000,2000,diesel,2.3,minivan,front,2300.0
Others,mechanical,blue,299000,2001,gasoline,1.5,hatchback,front,2300.0
Others,mechanical,silver,338000,1996,gasoline,1.4,hatchback,front,1100.0
Others,mechanical,silver,215000,2003,gasoline,1.0,hatchback,front,2902.4
Others,mechanical,white,290000,2011,diesel,1.5,suv,front,10700.0
Others,mechanical,other,230009,2005,gasoline,1.5,sedan,front,3500.0
Others,automatic,white,114000,2012,gasoline,1.6,hatchback,front,10100.0
Others,mechanical,grey,150000,2008,gasoline,1.4,hatchback,front,6300.0
Others,mechanical,blue,272000,1995,gasoline,1.6,hatchback,front,1195.0
Others,mechanical,silver,189500,2000,gasoline,1.5,hatchback,front,2800.0
Others,mechanical,grey,270000,2003,diesel,2.2,sedan,front,4400.0
Others,mechanical,black,270000,1996,gasoline,1.0,hatchback,front,1250.0
Others,mechanical,green,200000,1998,diesel,2.0,sedan,front,1850.0
Others,mechanical,silver,396000,1998,gasoline,1.6,universal,front,1600.0
Others,mechanical,blue,300000,1999,gasoline,1.8,sedan,front,2800.0
Others,automatic,other,106000,2011,diesel,2.5,suv,all,18000.0
Others,mechanical,black,330000,2002,diesel,2.2,universal,front,4000.0
Others,mechanical,black,276000,1997,gasoline,1.6,hatchback,front,1900.0
Others,automatic,green,241402,2008,gasoline,5.7,suv,all,13700.0
Others,mechanical,blue,250000,1999,gasoline,1.6,sedan,front,1400.0
Others,mechanical,green,250000,2002,diesel,2.2,sedan,front,4250.0
Others,automatic,silver,157200,2010,gasoline,2.0,suv,front,10000.0
Others,mechanical,red,368000,1997,gasoline,1.6,hatchback,front,1700.0
Others,mechanical,white,140000,1980,gasoline,2.0,sedan,rear,14227.45
Others,automatic,black,193121,2006,gasoline,3.5,suv,all,8000.0
Others,mechanical,black,122310,2011,gasoline,4.0,pickup,front,17000.0
Others,mechanical,grey,185000,2004,gasoline,1.8,universal,front,4900.0
Others,mechanical,red,230000,2000,diesel,2.2,hatchback,front,1600.0
Others,mechanical,blue,342000,1996,gasoline,2.0,sedan,front,1377.0
Others,mechanical,blue,309460,1996,gasoline,2.0,sedan,front,1155.0
Others,mechanical,silver,305000,2001,gasoline,1.5,sedan,front,1200.0
Others,mechanical,black,65000,2017,gasoline,1.6,sedan,front,9300.0
Others,mechanical,black,175000,2008,gasoline,1.6,suv,front,8500.0
Others,automatic,silver,235000,2008,gasoline,2.0,suv,all,8650.0
Others,mechanical,silver,350000,1997,gasoline,1.6,sedan,front,1043.34
Others,mechanical,grey,146000,2015,diesel,1.5,suv,front,14800.0
Others,automatic,silver,330000,2004,gasoline,2.0,universal,front,5000.0
Others,automatic,black,160000,2012,diesel,2.5,suv,all,17000.0
Others,mechanical,silver,226000,1999,gasoline,2.0,hatchback,front,2650.0
Others,mechanical,black,333333,1988,gasoline,3.0,suv,front,1400.0
Others,mechanical,blue,329290,1995,gasoline,2.0,sedan,front,1450.0
Others,mechanical,red,296000,1999,diesel,2.5,pickup,all,5100.0
Others,mechanical,other,402000,2003,diesel,2.2,universal,front,3500.0
Others,mechanical,blue,270000,2005,gasoline,1.5,sedan,front,3130.04
Others,mechanical,silver,360000,1999,gasoline,1.6,universal,front,1500.0
Others,mechanical,blue,137000,2009,diesel,1.6,hatchback,front,6500.0
Others,automatic,other,28000,2017,gasoline,2.0,suv,front,24500.0
Others,mechanical,green,430000,1996,gasoline,2.0,sedan,front,1500.0
Others,mechanical,orange,377000,1997,gasoline,1.6,sedan,front,2950.0
Others,automatic,white,66000,2016,gasoline,2.0,suv,front,16700.0
Others,mechanical,red,103000,2012,gasoline,1.6,suv,front,9900.0
Others,automatic,black,36000,2016,gasoline,2.0,suv,all,24650.0
Others,mechanical,grey,270000,2002,gasoline,1.8,sedan,front,4500.0
Others,mechanical,red,158000,2008,gasoline,2.0,suv,front,9000.0
Others,mechanical,other,330000,2004,diesel,2.2,suv,all,8500.0
Others,automatic,brown,93114,2015,gasoline,2.0,suv,all,18827.66
Others,automatic,grey,135000,2009,gasoline,3.5,sedan,front,12200.0
Others,automatic,silver,321869,2003,gasoline,3.5,sedan,front,6639.48
Others,automatic,other,146700,2007,gasoline,2.0,suv,front,7800.0
Others,automatic,silver,120000,2010,gasoline,1.6,sedan,front,5500.0
Others,mechanical,black,220000,2007,gasoline,1.6,hatchback,front,10000.0
Others,mechanical,other,89000,2013,gasoline,1.4,hatchback,front,7500.0
Others,automatic,black,200000,2006,gasoline,3.5,suv,all,8000.0
Others,automatic,grey,299338,2005,gasoline,2.5,sedan,front,5000.0
Others,mechanical,silver,97000,2009,gasoline,1.4,hatchback,front,6500.0
Others,mechanical,silver,160000,2000,gasoline,1.0,hatchback,front,2000.0
Others,mechanical,silver,290000,2001,diesel,2.0,universal,front,3300.0
Others,mechanical,blue,187000,1999,gasoline,1.6,sedan,front,2400.0
Others,mechanical,blue,291000,2001,diesel,2.2,hatchback,front,3500.0
Others,mechanical,silver,320000,2002,diesel,2.2,universal,front,3200.0
Others,automatic,silver,191512,2010,gasoline,2.0,sedan,front,8500.0
Others,mechanical,black,108000,2011,gasoline,1.4,hatchback,front,8000.0
Others,automatic,silver,210824,2004,gasoline,3.5,minivan,front,7700.0
Others,automatic,white,99000,2014,gasoline,1.8,hatchback,front,12999.0
Others,mechanical,silver,280000,1999,gasoline,1.4,hatchback,front,1138.2
Others,mechanical,blue,150000,2007,gasoline,1.6,minivan,front,7500.0
Others,automatic,black,60000,2014,gasoline,2.5,sedan,front,18188.0
Others,mechanical,green,290000,2000,diesel,2.2,hatchback,front,2450.0
Others,mechanical,white,245000,1999,diesel,1.9,sedan,front,2300.0
Others,automatic,black,53000,2017,gasoline,2.5,suv,front,25040.31
Others,mechanical,brown,144000,2012,gasoline,1.6,suv,front,10600.0
Others,mechanical,grey,315000,2004,diesel,2.2,minivan,front,4100.0
Others,automatic,black,190400,2007,gasoline,2.0,suv,all,7400.0
Others,mechanical,green,314000,2006,diesel,2.5,suv,all,11500.0
Others,mechanical,green,325000,1998,gasoline,1.4,sedan,front,1350.0
Others,mechanical,silver,340000,2002,diesel,2.2,suv,all,4500.0
Others,mechanical,grey,201000,2002,gasoline,1.8,sedan,front,4500.0
Others,automatic,other,218000,2005,diesel,2.5,suv,all,10700.0
Others,automatic,silver,250000,2004,gasoline,1.8,sedan,front,4200.0
Others,mechanical,grey,315000,2002,gasoline,1.5,hatchback,front,2500.0
Others,mechanical,black,123000,2008,gasoline,1.6,sedan,front,6200.0
Others,mechanical,red,263000,2004,gasoline,1.8,hatchback,front,2039.27
Others,automatic,brown,36000,2015,gasoline,2.0,suv,front,15800.0
Others,mechanical,black,147000,2008,gasoline,2.0,suv,front,9100.0
Others,mechanical,silver,323000,2000,gasoline,1.8,hatchback,front,2700.0
Others,automatic,black,78000,2014,gasoline,2.0,suv,front,16700.0
Others,mechanical,blue,315000,1998,gasoline,1.6,sedan,front,1800.0
Others,automatic,grey,139000,2014,gasoline,3.5,suv,all,21499.0
Others,automatic,grey,202000,2007,gasoline,3.5,sedan,front,7400.0
Others,mechanical,black,170000,1999,gasoline,1.8,sedan,front,2500.0
Others,automatic,red,215000,2008,gasoline,1.6,minivan,front,5500.0
Others,mechanical,grey,205000,2009,diesel,1.5,suv,front,8250.0
Others,mechanical,blue,310000,2000,gasoline,1.8,hatchback,front,2700.0
Others,mechanical,other,318000,2001,gasoline,1.6,hatchback,front,3000.0
Others,automatic,other,95000,2011,diesel,3.0,suv,all,18000.0
Others,mechanical,grey,190000,2008,diesel,1.5,suv,front,9450.0
Others,automatic,black,200000,2003,gasoline,2.5,suv,all,5643.55
Others,automatic,white,145000,2013,gasoline,1.6,suv,front,10950.0
Others,mechanical,black,370000,2002,diesel,2.2,universal,front,4500.0
Others,mechanical,white,159000,2014,gasoline,1.6,sedan,front,7000.0
Others,automatic,silver,195000,2003,gasoline,2.0,hatchback,front,4100.0
Others,automatic,black,112900,2014,gasoline,2.0,suv,all,16500.0
Others,mechanical,silver,350000,2002,diesel,2.2,universal,front,3450.0
Others,mechanical,silver,95000,1998,gasoline,1.6,sedan,front,4979.6
Others,mechanical,black,352000,2004,gasoline,1.6,sedan,front,4000.0
Others,mechanical,silver,200000,2002,gasoline,1.5,coupe,front,2200.0
Others,mechanical,silver,100000,2003,gasoline,2.0,suv,all,7200.0
Others,mechanical,other,263000,2002,gasoline,1.8,sedan,front,4450.0
Others,mechanical,grey,45000,2018,gasoline,2.0,suv,all,14900.0
Others,mechanical,green,250000,1996,diesel,4.2,suv,all,5900.0
Others,mechanical,silver,320000,2002,diesel,2.2,sedan,front,3500.0
Others,automatic,red,120000,2012,gasoline,1.6,suv,front,9600.0
Others,automatic,silver,105000,2014,gasoline,2.0,suv,front,10100.0
Others,automatic,red,106000,2007,gasoline,1.2,hatchback,front,5000.0
Others,automatic,red,64000,2013,gasoline,1.6,suv,front,11450.0
Others,mechanical,other,256000,1999,gasoline,1.6,universal,front,1150.0
Others,mechanical,green,230000,2007,diesel,2.5,suv,all,13500.0
Others,mechanical,black,180000,2005,gasoline,1.4,hatchback,front,4700.0
Others,mechanical,grey,127000,2012,gasoline,1.6,suv,front,10300.0
Others,automatic,violet,130000,2012,gasoline,1.6,suv,front,11700.0
Others,mechanical,white,65000,2014,gasoline,1.6,suv,front,12200.0
Others,mechanical,black,215000,1998,gasoline,1.6,sedan,front,1950.0
Others,automatic,other,97000,2014,gasoline,1.6,suv,front,12500.0
Others,mechanical,silver,300000,1998,gasoline,1.6,sedan,front,1200.0
Others,mechanical,silver,277000,2005,diesel,1.9,hatchback,front,3500.0
Others,automatic,grey,237000,2006,gasoline,2.0,suv,all,6699.0
Others,automatic,black,77000,2013,gasoline,1.6,hatchback,front,10100.0
Others,mechanical,black,170000,2012,gasoline,2.0,hatchback,front,11800.0
Others,mechanical,green,245000,2003,gasoline,1.8,sedan,front,4800.0
Others,mechanical,blue,222000,2005,gasoline,1.5,hatchback,front,5500.0
Others,mechanical,silver,257495,2002,gasoline,1.8,sedan,front,2900.0
Others,automatic,red,60000,2012,gasoline,1.6,suv,front,10900.0
Others,automatic,white,85000,2014,gasoline,1.6,suv,front,12000.0
Others,mechanical,silver,103000,2010,gasoline,1.2,hatchback,front,6000.0
Others,automatic,black,245000,2014,gasoline,5.6,suv,all,36000.0
Others,automatic,silver,283245,2004,gasoline,2.5,sedan,front,4290.0
Others,mechanical,silver,327000,2001,diesel,1.9,universal,front,2600.0
Others,automatic,silver,178000,2011,gasoline,2.0,suv,front,11500.0
Others,automatic,black,227000,2011,gasoline,2.5,suv,all,15500.0
Others,mechanical,green,370000,1999,diesel,2.0,universal,front,1600.0
Others,mechanical,red,350000,1998,diesel,2.0,sedan,front,1500.0
Others,automatic,black,131038,2001,gasoline,3.5,sedan,front,5300.0
Others,automatic,black,150000,2010,gasoline,2.5,suv,all,11700.0
Others,mechanical,silver,204839,2002,diesel,2.2,sedan,front,4800.0
Others,mechanical,black,183000,2009,diesel,1.5,suv,front,9400.0
Others,automatic,grey,101000,2014,gasoline,3.5,suv,all,23238.17
Others,mechanical,silver,120000,1995,gasoline,1.6,sedan,front,1500.0
Others,automatic,grey,59000,2014,gasoline,3.5,suv,all,20500.0
Others,mechanical,silver,261000,2002,diesel,2.2,sedan,front,3200.0
Others,mechanical,grey,69000,2016,gasoline,1.6,sedan,front,7250.0
Others,mechanical,blue,280000,2001,diesel,2.7,suv,rear,4499.0
Others,automatic,black,155000,2009,gasoline,2.5,coupe,front,8559.27
Others,mechanical,blue,270000,1999,gasoline,2.0,sedan,front,2250.0
Others,mechanical,grey,272000,2009,diesel,1.5,suv,front,9500.0
Others,mechanical,white,53000,2015,gasoline,2.0,suv,front,18700.0
Others,mechanical,black,260000,2003,diesel,2.2,suv,front,7000.0
Others,automatic,silver,158000,2008,gasoline,2.0,suv,all,8990.0
Others,automatic,grey,61000,2014,gasoline,1.6,suv,front,12990.0
Others,mechanical,blue,350000,2000,diesel,4.2,suv,front,12000.0
Others,mechanical,silver,173000,2001,gasoline,1.5,hatchback,front,2900.0
Others,mechanical,silver,383000,2003,diesel,2.2,hatchback,front,2500.0
Others,mechanical,other,200000,2002,gasoline,1.8,universal,front,4370.0
Others,automatic,silver,310000,2006,gasoline,2.0,suv,all,8000.0
Others,mechanical,silver,132000,2010,gasoline,1.4,hatchback,front,7000.0
Others,mechanical,silver,224000,2002,diesel,2.2,suv,all,5500.0
Others,automatic,black,300000,2008,gasoline,2.0,suv,all,8300.0
Others,mechanical,violet,350000,1996,gasoline,2.4,suv,all,1500.0
Others,automatic,black,241402,2008,gasoline,2.5,coupe,front,6500.0
Others,automatic,black,126500,2008,gasoline,1.6,hatchback,front,7600.0
Others,mechanical,white,309587,1993,diesel,2.8,suv,all,5400.0
Others,mechanical,silver,250000,2002,gasoline,1.8,hatchback,front,4100.0
Others,mechanical,silver,220000,2011,diesel,1.5,suv,front,11500.0
Others,mechanical,silver,77777,1997,diesel,2.0,hatchback,front,2300.0
Others,mechanical,red,130000,2009,gasoline,2.0,suv,front,10000.0
Others,mechanical,red,330000,1998,gasoline,3.3,suv,all,2200.0
Others,automatic,black,114000,2008,diesel,2.5,suv,all,17400.0
Others,automatic,black,180000,2003,gasoline,3.5,suv,all,7800.0
Others,mechanical,black,333333,1994,diesel,2.8,suv,all,5000.0
Others,mechanical,green,470000,1999,diesel,2.0,hatchback,front,2500.0
Others,automatic,grey,140000,2012,gasoline,2.5,sedan,front,11000.0
Others,mechanical,black,278000,2004,diesel,2.2,suv,all,6639.48
Others,mechanical,blue,250000,1996,gasoline,2.0,hatchback,front,1707.29
Others,mechanical,other,220000,2008,diesel,1.6,suv,front,9050.0
Others,mechanical,other,327000,1995,gasoline,2.0,sedan,front,1350.0
Others,mechanical,silver,340000,2001,gasoline,1.6,universal,front,3250.0
Others,automatic,black,169000,2010,gasoline,2.0,suv,all,10450.0
Others,automatic,blue,76000,2013,gasoline,1.6,hatchback,front,8950.0
Others,automatic,blue,102000,2011,gasoline,2.4,suv,all,11800.0
Others,mechanical,blue,245000,1999,gasoline,1.3,hatchback,front,1550.0
Others,automatic,black,150000,2013,gasoline,2.4,suv,all,13490.0
Others,automatic,other,132000,2008,gasoline,2.4,suv,all,10100.0
Others,mechanical,green,257000,1998,gasoline,1.6,universal,front,1100.0
Others,automatic,black,157000,2010,gasoline,2.4,suv,all,10800.0
Others,mechanical,black,238000,2005,gasoline,1.6,universal,front,4300.0
Others,mechanical,silver,158000,1997,gasoline,1.2,hatchback,front,2000.0
Others,mechanical,silver,107300,2006,gasoline,2.7,suv,all,5500.0
Others,automatic,black,155500,2008,gasoline,2.0,hatchback,all,5490.0
Others,automatic,red,147440,2016,gasoline,1.6,hatchback,front,14990.0
Others,mechanical,black,179233,2008,gasoline,2.4,suv,all,9999.0
Others,automatic,grey,92634,2014,gasoline,1.6,hatchback,all,12400.0
Others,mechanical,black,151281,2007,gasoline,1.3,hatchback,front,4550.0
Others,automatic,silver,241000,2011,gasoline,2.0,suv,all,10450.0
Others,mechanical,red,116612,2009,gasoline,1.2,hatchback,front,4990.0
Others,automatic,other,205000,2006,gasoline,2.0,suv,all,8600.0
Others,automatic,blue,190000,2002,gasoline,1.6,universal,all,3100.0
Others,mechanical,green,280000,1998,gasoline,1.6,universal,front,1300.0
Others,automatic,red,160000,2007,gasoline,2.0,suv,all,6700.0
Others,automatic,blue,160000,2006,gasoline,2.0,suv,all,7900.0
Others,automatic,silver,273588,2002,gasoline,2.7,suv,rear,5500.0
Others,mechanical,blue,165000,2003,gasoline,1.3,hatchback,front,3600.0
Others,automatic,other,159000,2008,gasoline,2.0,suv,all,9700.0
Others,mechanical,blue,430000,1998,gasoline,1.6,universal,front,1250.0
Others,mechanical,grey,87000,2015,gasoline,1.6,suv,front,12500.0
Others,mechanical,silver,157000,2000,gasoline,1.3,sedan,front,1750.0
Others,mechanical,silver,157500,2009,gasoline,2.0,suv,all,7000.0
Others,mechanical,red,251000,1999,gasoline,1.3,universal,front,1800.0
Others,automatic,other,259000,2005,gasoline,2.7,suv,rear,7000.0
Others,mechanical,other,230000,1997,gasoline,1.0,hatchback,front,1100.0
Others,mechanical,silver,175000,2005,gasoline,1.6,hatchback,front,4300.0
Others,mechanical,silver,132000,2009,gasoline,2.0,suv,all,10050.0
Others,automatic,black,190000,2006,gasoline,2.0,sedan,front,3650.0
Others,automatic,black,220000,2004,gasoline,2.5,sedan,front,2999.0
Others,mechanical,silver,352000,1999,gasoline,1.6,universal,front,1350.0
Others,mechanical,black,144000,2008,gasoline,1.6,hatchback,front,7350.0
Others,mechanical,blue,315000,2003,diesel,1.3,hatchback,front,3200.0
Others,mechanical,black,250000,2000,gasoline,1.3,universal,front,1150.0
Others,mechanical,black,35600,2016,gasoline,1.3,hatchback,front,8933.0
Others,automatic,silver,304000,2005,gasoline,1.6,hatchback,all,4533.0
Others,automatic,silver,259104,2006,gasoline,2.7,suv,rear,6900.0
Others,mechanical,silver,135000,2004,gasoline,1.6,minivan,front,2800.0
Others,automatic,other,65400,2006,gasoline,2.7,suv,all,8000.0
Others,mechanical,green,120000,1996,gasoline,1.3,suv,all,6500.0
Others,automatic,silver,201000,2007,gasoline,2.0,suv,all,7500.0
Others,mechanical,blue,396500,1997,gasoline,1.3,hatchback,front,1650.0
Others,automatic,black,217261,2008,gasoline,2.0,hatchback,front,5850.0
Others,mechanical,blue,420000,1995,gasoline,1.6,sedan,front,1200.0
Others,mechanical,black,135000,2010,diesel,1.3,hatchback,front,6000.0
Others,mechanical,red,248000,2000,gasoline,2.0,suv,all,6000.0
Others,automatic,red,220480,2004,gasoline,2.5,sedan,front,4400.0
Others,automatic,black,243000,2007,gasoline,2.0,suv,all,8500.0
Others,mechanical,black,128000,2008,gasoline,2.4,suv,all,9700.0
Others,mechanical,grey,109500,2012,gasoline,1.6,hatchback,front,8450.0
Others,automatic,red,285000,2005,gasoline,1.3,hatchback,front,4300.0
Others,mechanical,silver,140000,2009,gasoline,1.2,universal,front,5800.0
Others,automatic,grey,233355,2007,gasoline,2.0,sedan,front,4400.0
Others,automatic,silver,120000,2008,gasoline,2.0,suv,all,9900.0
Others,mechanical,blue,280000,1999,diesel,2.0,suv,rear,5000.0
Others,automatic,blue,220480,2007,gasoline,2.0,hatchback,all,5950.0
Others,automatic,grey,130000,2010,gasoline,2.4,suv,all,10100.0
Others,mechanical,white,157000,2009,gasoline,1.2,hatchback,front,6499.0
Others,mechanical,green,222119,1998,gasoline,2.5,suv,all,2228.96
Others,automatic,silver,193121,2007,gasoline,2.7,suv,rear,8000.0
Others,automatic,black,156000,2007,gasoline,2.0,suv,all,7800.0
Others,automatic,black,250000,2008,gasoline,3.2,suv,all,11144.84
Others,mechanical,grey,310000,2001,gasoline,1.6,universal,front,3200.0
Others,automatic,silver,155000,2008,gasoline,2.0,suv,all,7500.0
Others,automatic,other,182607,2007,gasoline,2.0,suv,all,7999.0
Others,mechanical,red,150087,2006,gasoline,1.8,hatchback,all,6900.0
Others,mechanical,silver,80268,2014,gasoline,1.0,hatchback,front,7999.0
Others,mechanical,black,180000,2007,diesel,1.9,suv,front,9100.0
Others,automatic,brown,22000,2007,gasoline,3.6,suv,front,7999.0
Others,automatic,red,132529,2009,gasoline,2.0,hatchback,front,6950.0
Others,automatic,white,109000,2011,gasoline,2.0,suv,all,12900.0
Others,automatic,black,87000,2007,gasoline,2.0,suv,all,10000.0
